X,Y,|u|,ux,uy,Status,elastic_strain_xx,elastic_strain_yy,elastic_strain_zz,elastic_strain_xy,plastic_strain_xx,plastic_strain_yy,plastic_strain_zz,plastic_strain_xy,Mises,Stress_xx,Stress_yy,Stress_zz,Stress_xy,strain_xx,strain_yy,strain_xy
0.24,2.48,0.0137009,0.00216932,-0.0135281,1,0.00133599,-0.00524166,-0.00127336,0.00227064,0.00696664,-0.00824,0.00127336,0.0047226,70,-29.4033,-105.299,-59.5113,13.0998,8.30E-03,-0.01348166,6.99E-03
0.28,2.48,0.0134881,0.00249708,-0.013255,1,0.00129021,-0.00515508,-0.00125043,0.00262217,0.00666585,-0.00791628,0.00125043,0.00533612,70,-29.38,-103.749,-58.6951,15.1279,7.96E-03,-0.01307136,7.96E-03
0.32,2.48,0.0132495,0.00280969,-0.0129482,1,0.00123824,-0.0050576,-0.00122464,0.00296228,0.0063301,-0.00755474,0.00122464,0.00587579,70,-29.3627,-102.007,-57.7806,17.0901,7.57E-03,-0.01261234,8.84E-03
0.36,2.48,0.012993,0.00310627,-0.0126162,1,0.00118025,-0.00495021,-0.00119592,0.00328993,0.00596232,-0.00715824,0.00119592,0.00633299,70,-29.3556,-100.092,-56.773,18.9804,7.14E-03,-0.01210845,9.62E-03
0.4,2.48,0.0127179,0.00338481,-0.0122592,1,0.00111659,-0.00483367,-0.00116442,0.00360446,0.00556565,-0.00673007,0.00116442,0.00669643,70,-29.3601,-98.0168,-55.6794,20.795,6.68E-03,-0.01156374,1.03E-02
0.44,2.48,0.0124318,0.00364382,-0.0118858,1,0.00104719,-0.00470912,-0.0011297,0.00390515,0.00513796,-0.00626766,0.0011297,0.00694845,70,-29.383,-95.8019,-54.5009,22.5297,6.19E-03,-0.01097678,1.09E-02
0.48,2.48,0.0121369,0.00388355,-0.0114988,1,0.000972129,-0.00457851,-0.00109038,0.00418991,0.0046784,-0.00576879,0.00109038,0.00707168,70,-29.4282,-93.474,-53.2264,24.1725,5.65E-03,-0.0103473,1.13E-02
0.52,2.48,0.0118379,0.00409828,-0.0111058,1,0.000891362,-0.00444406,-0.00104512,0.0044569,0.00419258,-0.0052377,0.00104512,0.0070553,70,-29.5039,-91.0664,-51.8479,25.7129,5.08E-03,-0.00968176,1.15E-02
0.56,2.48,0.0115423,0.00429345,-0.0107141,1,0.000805124,-0.0043082,-0.000992388,0.00470434,0.0036856,-0.00467798,0.000992388,0.00688696,70,-29.6132,-88.6131,-50.3537,27.1404,4.49E-03,-0.00898618,1.16E-02
0.6,2.48,0.0112503,0.00446035,-0.0103283,1,0.000714135,-0.00417363,-0.000931,0.00493013,0.00316473,-0.00409573,0.000931,0.00655404,70,-29.7546,-86.1519,-48.7369,28.4431,3.88E-03,-0.00826936,1.15E-02
0.64,2.48,0.0109717,0.00460581,-0.00995816,1,0.000619134,-0.004043,-0.000860585,0.00513295,0.00264349,-0.00350408,0.000860585,0.00605557,70,-29.9331,-83.7269,-47.0068,29.6132,3.26E-03,-0.00754708,1.12E-02
0.68,2.48,0.0107062,0.00472364,-0.00960779,1,0.00052158,-0.00391974,-0.000781218,0.00531061,0.00214494,-0.00292615,0.000781218,0.00543133,70,-30.1495,-81.3955,-45.1818,30.6381,2.67E-03,-0.00684589,1.07E-02
0.72,2.48,0.0104599,0.00482065,-0.00928285,1,0.000423238,-0.00380646,-0.000694111,0.00546226,0.0016897,-0.00238381,0.000694111,0.00473926,70,-30.4011,-79.2053,-43.2936,31.5131,2.11E-03,-0.00619027,1.02E-02
0.76,2.48,0.0102295,0.00489427,-0.00898271,1,0.000325291,-0.00370276,-0.000601175,0.00559041,0.0012856,-0.00188678,0.000601175,0.00400332,70,-30.6772,-77.1547,-41.3672,32.2523,1.61E-03,-0.00558954,9.59E-03
0.8,2.48,0.0100194,0.00495083,-0.0087108,1,0.000228488,-0.00360751,-0.000504039,0.00569802,0.000938115,-0.00144215,0.000504039,0.00325329,70,-30.967,-75.2286,-39.4193,32.8732,1.17E-03,-0.00504966,8.95E-03
0.84,2.48,0.009825,0.00498859,-0.00846432,1,0.000133767,-0.00351991,-0.00040483,0.00578751,0.000651744,-0.00105657,0.00040483,0.00253799,70,-31.2631,-73.4209,-37.4776,33.3895,7.86E-04,-0.00457648,8.33E-03
0.88,2.48,0.00964824,0.0050148,-0.0082426,1,4.04E-05,-0.00343857,-0.000302551,0.00586124,0.00041757,-0.000720121,0.000302551,0.00183228,70,-31.5598,-71.7015,-35.5166,33.8149,4.58E-04,-0.004158691,7.69E-03
0.92,2.48,0.00948581,0.0050258,-0.008045,1,-5.25E-05,-0.00336397,-0.000194906,0.00591932,0.000228353,-0.000423259,0.000194906,0.00112125,70,-31.8572,-70.067,-33.5009,34.1499,1.76E-04,-0.003787229,7.04E-03
0.96,2.48,0.0093428,0.00502988,-0.00787326,1,-0.000140347,-0.00329946,-8.80E-05,0.00596065,8.84E-05,-0.000176428,8.80E-05,0.000481993,70,-32.1485,-68.5998,-31.5446,34.3884,-5.19E-05,-0.003475888,6.44E-03
1,2.48,0.00920919,0.00502166,-0.0077196,0.5,-0.000224966,-0.00320374,-1.81E-05,0.00599494,1.57E-05,-3.39E-05,1.81E-05,9.60E-05,69.7073,-32.4242,-66.7947,-30.0376,34.5862,-2.09E-04,-0.003237604,6.09E-03
1.04,2.48,0.00908117,0.00501396,-0.00757152,0,-0.000307955,-0.0030575,0,0.0060308,0,0,0,0,69.0303,-32.6774,-64.4029,-29.1241,34.7931,-3.08E-04,-0.0030575,6.03E-03
1.08,2.48,0.00894343,0.00499747,-0.00741689,0,-0.000387286,-0.00289987,0,0.00605809,0,0,0,0,68.2363,-32.9152,-61.9066,-28.4465,34.9505,-3.87E-04,-0.00289987,6.06E-03
1.12,2.48,0.00880679,0.0049835,-0.00726115,0,-0.00046415,-0.00274636,0,0.00606798,0,0,0,0,67.3885,-33.1388,-59.4719,-27.7832,35.0076,-4.64E-04,-0.00274636,6.07E-03
1.16,2.48,0.00866114,0.00496091,-0.00709962,0,-0.000538556,-0.0025969,0,0.00606216,0,0,0,0,66.4924,-33.3479,-57.098,-27.1338,34.974,-5.39E-04,-0.0025969,6.06E-03
1.2,2.48,0.00851795,0.0049409,-0.00693852,0,-0.00061056,-0.0024514,0,0.00604197,0,0,0,0,65.551,-33.5427,-54.7831,-26.4977,34.8575,-6.11E-04,-0.0024514,6.04E-03
1.24,2.48,0.00836655,0.00491274,-0.00677231,0,-0.000680063,-0.0023099,0,0.00600852,0,0,0,0,64.5678,-33.7215,-52.5273,-25.8747,34.6645,-6.80E-04,-0.0023099,6.01E-03
1.28,2.48,0.0082186,0.00488692,-0.00660783,0,-0.000747192,-0.00217225,0,0.00596254,0,0,0,0,63.5427,-33.8858,-50.3288,-25.2644,34.3993,-7.47E-04,-0.00217225,5.96E-03
1.32,2.48,0.0080634,0.0048537,-0.00643894,0,-0.000811741,-0.0020386,0,0.00590484,0,0,0,0,62.4781,-34.0327,-48.1888,-24.6664,34.0664,-8.12E-04,-0.0020386,5.90E-03
1.36,2.48,0.00791226,0.00482238,-0.00627284,0,-0.000873691,-0.00190899,0,0.00583635,0,0,0,0,61.3777,-34.162,-46.1078,-24.0809,33.6713,-8.74E-04,-0.00190899,5.84E-03
1.4,2.48,0.00775498,0.00478458,-0.00610308,0,-0.00093284,-0.00178359,0,0.00575794,0,0,0,0,60.2455,-34.2711,-44.0874,-23.5075,33.2189,-9.33E-04,-0.00178359,5.76E-03
1.44,2.48,0.0076021,0.00474813,-0.00593693,0,-0.00098915,-0.00166245,0,0.0056706,0,0,0,0,59.0867,-34.3598,-42.1287,-22.9466,32.715,-9.89E-04,-0.00166245,5.67E-03
1.48,2.48,0.00744427,0.00470622,-0.00576789,0,-0.00104247,-0.00154572,0,0.00557521,0,0,0,0,57.9055,-34.4262,-40.233,-22.3977,32.1647,-1.04E-03,-0.00154572,5.58E-03
1.52,2.48,0.00729092,0.0046651,-0.00560306,0,-0.00109277,-0.00143344,0,0.00547276,0,0,0,0,56.7076,-34.4702,-38.4011,-21.8614,31.5736,-1.09E-03,-0.00143344,5.47E-03
1.56,2.48,0.00713383,0.00461956,-0.0054361,0,-0.00113996,-0.00132569,0,0.00536409,0,0,0,0,55.4969,-34.4907,-36.6338,-21.3374,30.9467,-1.14E-03,-0.00132569,5.36E-03
1.6,2.48,0.00698113,0.00457425,-0.00527375,0,-0.00118405,-0.0012225,0,0.00525013,0,0,0,0,54.279,-34.4879,-34.9315,-20.8258,30.2892,-1.18E-03,-0.0012225,5.25E-03
1.64,2.48,0.00682589,0.00452555,-0.00511,0,-0.001225,-0.00112386,0,0.00513163,0,0,0,0,53.0572,-34.4613,-33.2943,-20.3267,29.6055,-1.23E-03,-0.00112386,5.13E-03
1.68,2.48,0.00667482,0.0044766,-0.00495109,0,-0.00126286,-0.00102977,0,0.00500945,0,0,0,0,51.8367,-34.4116,-31.722,-19.8401,28.9007,-1.26E-03,-0.00102977,5.01E-03
1.72,2.48,0.00652232,0.00442519,-0.00479149,0,-0.00129765,-0.000940181,0,0.00488427,0,0,0,0,50.6202,-34.3388,-30.2141,-19.3659,28.1785,-1.30E-03,-0.000940181,4.88E-03
1.76,2.48,0.00637369,0.00437312,-0.00463679,0,-0.00132945,-0.000855035,0,0.00475685,0,0,0,0,49.4122,-34.2439,-28.77,-18.9042,27.4434,-1.33E-03,-0.000855035,4.76E-03
1.8,2.48,0.00622467,0.00431944,-0.00448206,0,-0.00135831,-0.000774245,0,0.00462777,0,0,0,0,48.215,-34.1275,-27.3884,-18.4548,26.6987,-1.36E-03,-0.000774245,4.63E-03
1.84,2.48,0.00607915,0.00426477,-0.00433218,0,-0.00138433,-0.000697719,0,0.00449768,0,0,0,0,47.0324,-33.9907,-26.0683,-18.0177,25.9482,-1.38E-03,-0.000697719,4.50E-03
1.88,2.48,0.00593416,0.00420925,-0.00418288,0,-0.00140761,-0.000625331,0,0.00436708,0,0,0,0,45.8662,-33.8344,-24.8081,-17.5928,25.1947,-1.41E-03,-0.000625331,4.37E-03
1.92,2.48,0.0057923,0.00415248,-0.00403828,0,-0.00142827,-0.000556967,0,0.00423652,0,0,0,0,44.7195,-33.66,-23.6065,-17.1799,24.4414,-1.43E-03,-0.000556967,4.24E-03
1.96,2.48,0.00565176,0.00409548,-0.0038948,0,-0.00144643,-0.000492473,0,0.00410639,0,0,0,0,43.5936,-33.4685,-22.4613,-16.779,23.6907,-1.45E-03,-0.000492473,4.11E-03
2,2.48,0.00551398,0.00403706,-0.00375582,0,-0.00146221,-0.000431719,0,0.00397714,0,0,0,0,42.4909,-33.2614,-21.3711,-16.3897,22.945,-1.46E-03,-0.000431719,3.98E-03
2.04,2.48,0.00537818,0.00397893,-0.00361841,0,-0.00147575,-0.000374536,0,0.00384909,0,0,0,0,41.4124,-33.0399,-20.3336,-16.0121,22.2063,-1.48E-03,-0.000374536,3.85E-03
2.08,2.48,0.00524479,0.00391928,-0.00348527,0,-0.00148717,-0.000320786,0,0.00372259,0,0,0,0,40.3599,-32.8054,-19.3471,-15.6458,21.4765,-1.49E-03,-0.000320786,3.72E-03
2.12,2.48,0.00511391,0.00386033,-0.00335409,0,-0.00149662,-0.000270291,0,0.00359789,0,0,0,0,39.3341,-32.5592,-18.4093,-15.2906,20.7571,-1.50E-03,-0.000270291,3.60E-03
2.16,2.48,0.00498513,0.00379982,-0.0032269,0,-0.00150421,-0.000222911,0,0.00347524,0,0,0,0,38.3362,-32.3026,-17.5183,-14.9463,20.0495,-1.50E-03,-0.000222911,3.48E-03
2.2,2.48,0.00485926,0.00374032,-0.003102,0,-0.0015101,-0.00017847,0,0.00335483,0,0,0,0,37.3666,-32.037,-16.6719,-14.6127,19.3548,-1.51E-03,-0.00017847,3.35E-03
2.24,2.48,0.00473522,0.00367927,-0.00298082,0,-0.0015144,-0.000136828,0,0.00323685,0,0,0,0,36.426,-31.7634,-15.8683,-14.2895,18.6741,-1.51E-03,-0.000136828,3.24E-03
2.28,2.48,0.00461438,0.00361945,-0.00286218,0,-0.00151724,-9.78E-05,0,0.00312142,0,0,0,0,35.5148,-31.4832,-15.1051,-13.9765,18.0082,-1.52E-03,-9.78161E-05,3.12E-03
2.32,2.48,0.00449513,0.00355813,-0.00274698,0,-0.00151874,-6.13E-05,0,0.00300866,0,0,0,0,34.6331,-31.1973,-14.3807,-13.6734,17.3576,-1.52E-03,-6.12994E-05,3.01E-03
2.36,2.48,0.00437927,0.00349819,-0.00263452,0,-0.00151901,-2.71E-05,0,0.00289866,0,0,0,0,33.7811,-30.9071,-13.6929,-13.38,16.723,-1.52E-03,-2.71199E-05,2.90E-03
2.4,2.48,0.00426482,0.00343683,-0.00252525,0,-0.00151817,4.85E-06,0,0.00279148,0,0,0,0,32.9587,-30.6133,-13.04,-13.096,16.1047,-1.52E-03,4.85079E-06,2.79E-03
2.44,2.48,0.00415386,0.00337694,-0.00241884,0,-0.00151632,3.48E-05,0,0.00268718,0,0,0,0,32.1659,-30.3171,-12.4201,-12.8212,15.503,-1.52E-03,3.47576E-05,2.69E-03
2.48,2.48,0.00404414,0.00331573,-0.00231538,0,-0.00151355,6.27E-05,0,0.00258579,0,0,0,0,31.4023,-30.0193,-11.8316,-12.5552,14.918,-1.51E-03,6.27197E-05,2.59E-03
2.52,2.48,0.00393795,0.00325604,-0.00221487,0,-0.00150997,8.89E-05,0,0.00248731,0,0,0,0,30.6678,-29.7206,-11.2726,-12.298,14.3499,-1.51E-03,8.88685E-05,2.49E-03
2.56,2.48,0.00383286,0.00319512,-0.00211708,0,-0.00150565,0.000113313,0,0.00239175,0,0,0,0,29.9619,-29.4219,-10.7416,-12.0491,13.7985,-1.51E-03,0.000113313,2.39E-03
2.6,2.48,0.00373128,0.00313573,-0.00202229,0,-0.00150069,0.000136171,0,0.00229909,0,0,0,0,29.2842,-29.1239,-10.2371,-11.8083,13.264,-1.50E-03,0.000136171,2.30E-03
2.64,2.48,0.0036307,0.00307524,-0.00193,0,-0.00149515,0.000157541,0,0.00220931,0,0,0,0,28.6342,-28.8272,-9.75769,-11.5755,12.746,-1.50E-03,0.000157541,2.21E-03
2.68,2.48,0.00353356,0.00301625,-0.00184072,0,-0.00148912,0.000177527,0,0.00212239,0,0,0,0,28.0113,-28.5324,-9.30191,-11.3503,12.2446,-1.49E-03,0.000177527,2.12E-03
2.72,2.48,0.00343733,0.00295627,-0.00175376,0,-0.00148265,0.000196218,0,0.00203828,0,0,0,0,27.415,-28.24,-8.8685,-11.1326,11.7593,-1.48E-03,0.000196218,2.04E-03
2.76,2.48,0.00334442,0.00289775,-0.00166978,0,-0.00147581,0.000213705,0,0.00195694,0,0,0,0,26.8447,-27.9506,-8.4562,-10.922,11.29,-1.48E-03,0.000213705,1.96E-03
2.8,2.48,0.00325237,0.00283836,-0.00158797,0,-0.00146865,0.000230067,0,0.00187831,0,0,0,0,26.2996,-27.6644,-8.06386,-10.7185,10.8364,-1.47E-03,0.000230067,1.88E-03
2.84,2.48,0.00316349,0.00278036,-0.00150907,0,-0.00146122,0.000245382,0,0.00180234,0,0,0,0,25.7792,-27.382,-7.69037,-10.5217,10.3981,-1.46E-03,0.000245382,1.80E-03
2.88,2.48,0.00307543,0.0027216,-0.00143219,0,-0.00145358,0.000259722,0,0.00172898,0,0,0,0,25.2826,-27.1036,-7.3347,-10.3315,9.97486,-1.45E-03,0.000259722,1.73E-03
2.92,2.48,0.00299038,0.00266416,-0.00135817,0,-0.00144577,0.000273154,0,0.00165815,0,0,0,0,24.8092,-26.8296,-6.99587,-10.1476,9.56627,-1.45E-03,0.000273154,1.66E-03
2.96,2.48,0.0029061,0.00260606,-0.00128603,0,-0.00143782,0.000285739,0,0.0015898,0,0,0,0,24.3583,-26.5602,-6.67296,-9.96995,9.17194,-1.44E-03,0.000285739,1.59E-03
3,2.48,0.00282466,0.00254921,-0.00121667,0,-0.00142978,0.000297538,0,0.00152387,0,0,0,0,23.9291,-26.2957,-6.36512,-9.79825,8.79154,-1.43E-03,0.000297538,1.52E-03
3.04,2.48,0.00274397,0.00249179,-0.00114907,0,-0.00142167,0.000308603,0,0.00146027,0,0,0,0,23.5209,-26.0363,-6.07153,-9.63234,8.42463,-1.42E-03,0.000308603,1.46E-03
3.08,2.48,0.00266594,0.00243554,-0.00108414,0,-0.00141353,0.000318986,0,0.00139895,0,0,0,0,23.1329,-25.7821,-5.79145,-9.47205,8.07087,-1.41E-03,0.000318986,1.40E-03
3.12,2.48,0.00258862,0.00237882,-0.00102088,0,-0.00140539,0.000328732,0,0.00133984,0,0,0,0,22.7644,-25.5332,-5.52415,-9.31721,7.72983,-1.41E-03,0.000328732,1.34E-03
3.16,2.48,0.00251378,0.00232317,-0.000960199,0,-0.00139726,0.000337886,0,0.00128286,0,0,0,0,22.4147,-25.2899,-5.26898,-9.16766,7.40114,-1.40E-03,0.000337886,1.28E-03
3.2,2.48,0.00243964,0.00226713,-0.000901082,0,-0.00138917,0.000346487,0,0.00122796,0,0,0,0,22.083,-25.0522,-5.02531,-9.02324,7.08438,-1.39E-03,0.000346487,1.23E-03
3.24,2.48,0.00236779,0.00221209,-0.000844439,0,-0.00138115,0.000354574,0,0.00117506,0,0,0,0,21.7686,-24.8201,-4.79258,-8.88381,6.77921,-1.38E-03,0.000354574,1.18E-03
3.28,2.48,0.00229662,0.00215673,-0.000789278,0,-0.0013732,0.00036218,0,0.0011241,0,0,0,0,21.4707,-24.5938,-4.57021,-8.74921,6.48519,-1.37E-03,0.00036218,1.12E-03
3.32,2.48,0.00222756,0.00210229,-0.000736484,0,-0.00136535,0.000369338,0,0.00107501,0,0,0,0,21.1888,-24.3733,-4.35773,-8.61932,6.20198,-1.37E-03,0.000369338,1.08E-03
3.36,2.48,0.00215916,0.00204758,-0.000685095,0,-0.0013576,0.000376077,0,0.00102772,0,0,0,0,20.922,-24.1587,-4.15464,-8.49399,5.92917,-1.36E-03,0.000376077,1.03E-03
3.4,2.48,0.0020927,0.00199372,-0.000635966,0,-0.00134998,0.000382425,0,0.000982181,0,0,0,0,20.6697,-23.9498,-3.96051,-8.3731,5.66643,-1.35E-03,0.000382425,9.82E-04
3.44,2.48,0.00202688,0.00193966,-0.000588175,0,-0.00134249,0.000388407,0,0.000938316,0,0,0,0,20.4313,-23.7469,-3.77492,-8.25653,5.41336,-1.34E-03,0.000388407,9.38E-04
3.48,2.48,0.00196284,0.00188637,-0.000542537,0,-0.00133515,0.000394046,0,0.000896071,0,0,0,0,20.2061,-23.5497,-3.59748,-8.14417,5.16964,-1.34E-03,0.000394046,8.96E-04
3.52,2.48,0.00189942,0.00183292,-0.000498176,0,-0.00132796,0.000399365,0,0.00085538,0,0,0,0,19.9935,-23.3585,-3.42784,-8.03589,4.93489,-1.33E-03,0.000399365,8.55E-04
3.56,2.48,0.00183762,0.00178018,-0.000455864,0,-0.00132092,0.000404382,0,0.00081619,0,0,0,0,19.793,-23.173,-3.26566,-7.9316,4.70879,-1.32E-03,0.000404382,8.16E-04
3.6,2.48,0.00177642,0.00172732,-0.000414773,0,-0.00131406,0.000409118,0,0.000778438,0,0,0,0,19.6038,-22.9934,-3.1106,-7.83119,4.49099,-1.31E-03,0.000409118,7.78E-04
3.64,2.48,0.00171669,0.00167509,-0.000375632,0,-0.00130736,0.000413588,0,0.000742071,0,0,0,0,19.4255,-22.8195,-2.96241,-7.73458,4.28118,-1.31E-03,0.000413588,7.42E-04
3.68,2.48,0.00165755,0.00162279,-0.00033766,0,-0.00130084,0.000417808,0,0.000707032,0,0,0,0,19.2575,-22.6514,-2.82078,-7.64165,4.07903,-1.30E-03,0.000417808,7.07E-04
3.72,2.48,0.00159974,0.00157107,-0.000301542,0,-0.00129451,0.000421793,0,0.000673269,0,0,0,0,19.0994,-22.4889,-2.68548,-7.55233,3.88424,-1.29E-03,0.000421793,6.73E-04
3.76,2.48,0.0015425,0.00151929,-0.000266548,0,-0.00128836,0.000425557,0,0.000640727,0,0,0,0,18.9506,-22.3322,-2.55624,-7.46652,3.6965,-1.29E-03,0.000425557,6.41E-04
3.8,2.48,0.00148646,0.00146804,-0.000233317,0,-0.00128239,0.000429112,0,0.000609357,0,0,0,0,18.8106,-22.181,-2.43287,-7.38416,3.51552,-1.28E-03,0.000429112,6.09E-04
3.84,2.48,0.00143097,0.00141676,-0.000201166,0,-0.00127662,0.000432469,0,0.000579106,0,0,0,0,18.679,-22.0354,-2.31514,-7.30516,3.341,-1.28E-03,0.000432469,5.79E-04
3.88,2.48,0.00137657,0.00136595,-0.000170692,0,-0.00127104,0.000435638,0,0.000549929,0,0,0,0,18.5554,-21.8953,-2.20287,-7.22946,3.17267,-1.27E-03,0.000435638,5.50E-04
3.92,2.48,0.00132269,0.00131513,-0.000141261,0,-0.00126566,0.00043863,0,0.000521776,0,0,0,0,18.4393,-21.7607,-2.09586,-7.15697,3.01024,-1.27E-03,0.00043863,5.22E-04
3.96,2.48,0.00126981,0.00126473,-0.000113427,0,-0.00126047,0.000441453,0,0.000494601,0,0,0,0,18.3305,-21.6315,-1.99396,-7.08765,2.85346,-1.26E-03,0.000441453,4.95E-04
4,2.48,0.00121743,0.00121434,-8.66E-05,0,-0.00125548,0.000444116,0,0.000468357,0,0,0,0,18.2284,-21.5077,-1.897,-7.02141,2.70206,-1.26E-03,0.000444116,4.68E-04
4.04,2.48,0.00116594,0.00116433,-6.13E-05,0,-0.00125069,0.000446626,0,0.000443003,0,0,0,0,18.1328,-21.3892,-1.80484,-6.95822,2.55579,-1.25E-03,0.000446626,4.43E-04
4.08,2.48,0.00111495,0.00111434,-3.70E-05,0,-0.00124609,0.00044899,0,0.000418492,0,0,0,0,18.0434,-21.276,-1.71734,-6.898,2.41438,-1.25E-03,0.00044899,4.18E-04
4.12,2.48,0.00106478,0.00106468,-1.41E-05,0,-0.0012417,0.000451215,0,0.000394785,0,0,0,0,17.9597,-21.168,-1.63438,-6.8407,2.27761,-1.24E-03,0.000451215,3.95E-04
4.16,2.48,0.00101508,0.00101505,7.85E-06,0,-0.0012375,0.000453307,0,0.000371838,0,0,0,0,17.8816,-21.0651,-1.55582,-6.78629,2.14522,-1.24E-03,0.000453307,3.72E-04
4.2,2.48,0.000966137,0.00096572,0.000028389,0,-0.0012335,0.00045527,0,0.000349612,0,0,0,0,17.8088,-20.9674,-1.48158,-6.7347,2.01699,-1.23E-03,0.00045527,3.50E-04
4.24,2.48,0.000917674,0.000916417,4.80E-05,0,-0.0012297,0.000457111,0,0.000328066,0,0,0,0,17.741,-20.8748,-1.41153,-6.68589,1.89269,-1.23E-03,0.000457111,3.28E-04
4.28,2.48,0.000869911,0.000867381,6.63E-05,0,-0.0012261,0.000458833,0,0.000307162,0,0,0,0,17.678,-20.7872,-1.3456,-6.63983,1.77209,-1.23E-03,0.000458833,3.07E-04
4.32,2.48,0.000822643,0.000818374,8.37E-05,0,-0.0012227,0.000460442,0,0.000286862,0,0,0,0,17.6195,-20.7046,-1.28368,-6.59647,1.65497,-1.22E-03,0.000460442,2.87E-04
4.36,2.48,0.000776047,0.000769602,9.98E-05,0,-0.0012195,0.00046194,0,0.000267128,0,0,0,0,17.5654,-20.6269,-1.22571,-6.55578,1.54112,-1.22E-03,0.00046194,2.67E-04
4.4,2.48,0.000729983,0.00072086,0.00011505,0,-0.00121649,0.000463331,0,0.000247923,0,0,0,0,17.5155,-20.5541,-1.17159,-6.51772,1.43033,-1.22E-03,0.000463331,2.48E-04
4.44,2.48,0.000684594,0.00067232,0.000129052,0,-0.00121368,0.000464619,0,0.000229212,0,0,0,0,17.4695,-20.4863,-1.12127,-6.48226,1.32238,-1.21E-03,0.000464619,2.29E-04
4.48,2.48,0.000639812,0.00062381,0.0001422,0,-0.00121107,0.000465806,0,0.000210959,0,0,0,0,17.4274,-20.4232,-1.07468,-6.44937,1.21707,-1.21E-03,0.000465806,2.11E-04
4.52,2.48,0.00059576,0.000575472,0.00015415,0,-0.00120865,0.000466896,0,0.000193129,0,0,0,0,17.389,-20.365,-1.03177,-6.41902,1.11421,-1.21E-03,0.000466896,1.93E-04
4.56,2.48,0.000552459,0.000527162,0.000165262,0,-0.00120643,0.00046789,0,0.000175687,0,0,0,0,17.3541,-20.3115,-0.992466,-6.39119,1.01358,-1.21E-03,0.00046789,1.76E-04
4.6,2.48,0.000510033,0.000478995,0.000175208,0,-0.0012044,0.00046879,0,0.0001586,0,0,0,0,17.3226,-20.2628,-0.956742,-6.36586,0.915,-1.20E-03,0.00046879,1.59E-04
4.64,2.48,0.000468628,0.000430853,0.000184332,0,-0.00120257,0.0004696,0,0.000141834,0,0,0,0,17.2945,-20.2188,-0.924543,-6.343,0.818272,-1.20E-03,0.0004696,1.42E-04
4.68,2.48,0.000428418,0.000382826,0.000192318,0,-0.00120093,0.00047032,0,0.000125355,0,0,0,0,17.2696,-20.1795,-0.895837,-6.3226,0.723203,-1.20E-03,0.00047032,1.25E-04
4.72,2.48,0.000389746,0.000334821,0.000199491,0,-0.00119949,0.000470951,0,0.000109132,0,0,0,0,17.2478,-20.1449,-0.870584,-6.30464,0.629605,-1.20E-03,0.000470951,1.09E-04
4.76,2.48,0.000352937,0.000286904,0.00020555,0,-0.00119824,0.000471496,0,9.31E-05,0,0,0,0,17.229,-20.1149,-0.84876,-6.2891,0.53729,-1.20E-03,0.000471496,9.31E-05
4.8,2.48,0.000318687,0.000239004,0.000210805,0,-0.00119718,0.000471955,0,7.73E-05,0,0,0,0,17.2133,-20.0896,-0.830333,-6.27597,0.446072,-1.20E-03,0.000471955,7.73E-05
4.84,2.48,0.000287668,0.000191167,0.000214961,0,-0.00119631,0.000472329,0,6.17E-05,0,0,0,0,17.2005,-20.0689,-0.815289,-6.26524,0.355766,-1.20E-03,0.000472329,6.17E-05
4.88,2.48,0.000261171,0.000143341,0.00021832,0,-0.00119564,0.00047262,0,4.61E-05,0,0,0,0,17.1906,-20.0528,-0.803603,-6.25691,0.266188,-1.20E-03,0.00047262,4.61E-05
4.92,2.48,0.000240397,9.56E-05,0.000220591,0,-0.00119516,0.000472827,0,3.07E-05,0,0,0,0,17.1835,-20.0413,-0.795268,-6.25096,0.177156,-1.20E-03,0.000472827,3.07E-05
4.96,2.48,0.00022715,0.00004777,0.00022207,0,-0.00119487,0.000472951,0,1.53E-05,0,0,0,0,17.1793,-20.0344,-0.790269,-6.2474,0.0884873,-1.19E-03,0.000472951,1.53E-05
5,2.48,0.000222466,4.00E-37,0.000222466,0,-0.00119478,0.000472992,0,7.67E-06,0,0,0,0,17.1779,-20.0321,-0.788605,-6.24621,0.0442225,-1.19E-03,0.000472992,7.67E-06
0,2.52,0.0149244,-6.24E-37,-0.0149244,1,0.00140586,-0.0055523,-0.00139184,0.000193552,0.00794667,-0.00933851,0.00139184,0.000432502,70,-31.7059,-111.992,-63.9871,1.11665,9.35E-03,-0.01489081,6.26E-04
0.04,2.52,0.0149032,0.000376594,-0.0148984,1,0.00140235,-0.00554503,-0.0013897,0.000386738,0.00792233,-0.00931204,0.0013897,0.00086257,70,-31.6955,-111.858,-63.9114,2.23118,9.32E-03,-0.01485707,1.25E-03
0.08,2.52,0.0148449,0.000750886,-0.0148259,1,0.00139186,-0.00552329,-0.0013834,0.000771536,0.00785054,-0.00923395,0.0013834,0.00171392,70,-31.6646,-111.455,-63.6869,4.45117,9.24E-03,-0.01475724,2.49E-03
0.12,2.52,0.0147454,0.00112081,-0.0147028,1,0.0013745,-0.0054873,-0.00137313,0.00115271,0.0077331,-0.00910623,0.00137313,0.00254338,70,-31.6146,-110.789,-63.3181,6.65025,9.11E-03,-0.01459353,3.70E-03
